"County","FIPS","Region","Definition","Strata","Race","Year","Mean","LL95","UL95","Numerator","Denominator"
"Tehama",6103,"Northern Central Valley","Percent of adults with less than college education","none","Asian","2011-2015",54.1,28.4829787234042,71.5170212765958,308,569
"Tehama",6103,"Northern Central Valley","Percent of adults with less than college education","none","Latino","2011-2015",91.2,87.863829787234,12.136170212766,6675,7318
"Tehama",6103,"Northern Central Valley","Percent of adults with less than college education","none","Multiple","2011-2015",80.5,68.1085106382979,31.8914893617021,788,979
"Tehama",6103,"Northern Central Valley","Percent of adults with less than college education","none","Total","2011-2015",85.6,84.1702127659574,15.8297872340426,36597,42760
"Tehama",6103,"Northern Central Valley","Percent of adults with less than college education","none","White","2011-2015",85.4,83.8510638297872,16.1489361702128,27948,32713
"Trinity",6105,"North","Percent of adults with less than college education","none","AIAN","2000",98.6,NA,NA,350,355
"Trinity",6105,"North","Percent of adults with less than college education","none","Latino","2000",94.5,NA,NA,273,289
"Trinity",6105,"North","Percent of adults with less than college education","none","Multiple","2000",84.6,NA,NA,253,299
"Trinity",6105,"North","Percent of adults with less than college education","none","Total","2000",84.5,NA,NA,7969,9433
"Trinity",6105,"North","Percent of adults with less than college education","none","White","2000",83.4,NA,NA,6976,8366
"Trinity",6105,"North","Percent of adults with less than college education","none","Latino","2006-2010",88.7,67.968085106383,32.031914893617,415,468
"Trinity",6105,"North","Percent of adults with less than college education","none","Multiple","2006-2010",89.8,81.4595744680851,18.5404255319149,432,481
"Trinity",6105,"North","Percent of adults with less than college education","none","Total","2006-2010",80.5,77.0446808510638,22.9553191489362,8237,10228
"Trinity",6105,"North","Percent of adults with less than college education","none","White","2006-2010",79.6,76.0255319148936,23.9744680851064,7077,8886
"Trinity",6105,"North","Percent of adults with less than college education","none","Latino","2011-2015",83.1,69.2787234042553,30.7212765957447,505,608
"Trinity",6105,"North","Percent of adults with less than college education","none","Total","2011-2015",80,77.1404255319149,22.8595744680851,8259,10320
"Trinity",6105,"North","Percent of adults with less than college education","none","White","2011-2015",79.6,76.6212765957447,23.3787234042553,6998,8791
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","AfricanAm","2000",93.2,NA,NA,2625,2817
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","AIAN","2000",92.9,NA,NA,1446,1556
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Asian","2000",80.7,NA,NA,5216,6460
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Latino","2000",96.4,NA,NA,81565,84647
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Multiple","2000",87.5,NA,NA,3495,3993
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Other","2000",93.3,NA,NA,307,329
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Total","2000",88.5,NA,NA,181328,204888
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","White","2000",82.5,NA,NA,86603,104995
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","AfricanAm","2006-2010",85.4,79.8,20.2,2799,3278
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","AIAN","2006-2010",82.6,73.5446808510638,26.4553191489362,1573,1904
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Asian","2006-2010",70.5,65.4957446808511,34.5042553191489,6047,8582
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Latino","2006-2010",95,94.4042553191489,5.59574468085106,114862,120968
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Multiple","2006-2010",84.5,79.7340425531915,20.2659574468085,2546,3013
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Other","2006-2010",94.5,83.8957446808511,16.1042553191489,307,325
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Total","2006-2010",87,86.4042553191489,13.5957446808511,211352,242813
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","White","2006-2010",79.4,78.2085106382979,21.7914893617021,83017,104536
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","AfricanAm","2011-2015",84.8,79.2,20.8,2915,3437
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","AIAN","2011-2015",88.5,80.9936170212766,19.0063829787234,1541,1742
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Asian","2011-2015",73.2,68.7914893617021,31.2085106382979,7090,9692
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Latino","2011-2015",94,93.4042553191489,6.59574468085106,132580,141026
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Multiple","2011-2015",76.2,69.1702127659574,30.8297872340426,2407,3157
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","Total","2011-2015",86.2,85.4851063829787,14.5148936170213,224896,260964
"Tulare",6107,"Southern Central Valley","Percent of adults with less than college education","none","White","2011-2015",76.9,75.4702127659574,24.5297872340426,77984,101372
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","AfricanAm","2000",97.4,NA,NA,941,966
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","AIAN","2000",96.6,NA,NA,483,500
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Asian","2000",47.3,NA,NA,132,279
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Latino","2000",95.2,NA,NA,2362,2481
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Multiple","2000",92.2,NA,NA,616,668
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Total","2000",83.9,NA,NA,32693,38977
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","White","2000",82.6,NA,NA,28064,33988
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","AfricanAm","2006-2010",97.6,95.4553191489362,4.54468085106383,973,997
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","AIAN","2006-2010",86.1,72.2787234042553,27.7212765957447,503,584
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Asian","2006-2010",71.7,57.9978723404255,42.0021276595745,289,403
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Latino","2006-2010",91.9,88.3255319148936,11.6744680851064,3334,3628
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Multiple","2006-2010",85.8,73.6468085106383,26.3531914893617,592,690
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Total","2006-2010",82.7,81.2702127659574,18.7297872340426,34407,41624
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","White","2006-2010",81.2,79.531914893617,20.468085106383,28464,35046
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","AfricanAm","2011-2015",92.9,81.4617021276596,18.5382978723404,781,841
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","AIAN","2011-2015",88.9,75.9127659574468,24.0872340425532,543,611
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Asian","2011-2015",76.4,62.936170212766,37.063829787234,363,475
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Latino","2011-2015",90.3,85.6531914893617,14.3468085106383,3437,3805
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Multiple","2011-2015",90.8,84.3659574468085,15.6340425531915,738,813
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","Total","2011-2015",79.6,77.8127659574468,22.1872340425532,32523,40871
"Tuolumne",6109,"North Sierra","Percent of adults with less than college education","none","White","2011-2015",77.7,75.6744680851064,24.3255319148936,26584,34223
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","AfricanAm","2000",72.1,NA,NA,5763,7996
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","AIAN","2000",80.2,NA,NA,1727,2154
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Asian","2000",52.2,NA,NA,14023,26843
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Latino","2000",92.4,NA,NA,117248,126837
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Multiple","2000",71.2,NA,NA,5847,8216
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","NHOPI","2000",80.4,NA,NA,785,976
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Other","2000",63.2,NA,NA,364,576
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Total","2000",73.1,NA,NA,344620,471756
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","White","2000",66.7,NA,NA,198863,298158
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","AfricanAm","2006-2010",71.7,66.9340425531915,33.0659574468085,6381,8902
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","AIAN","2006-2010",68.1,55.7085106382979,44.2914893617021,903,1326
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Asian","2006-2010",43.3,41.2744680851064,58.7255319148936,16669,38510
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Latino","2006-2010",89.5,88.7851063829787,11.2148936170213,149441,166955
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Multiple","2006-2010",71.5,65.7808510638298,34.2191489361702,4667,6524
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","NHOPI","2006-2010",79.6,69.2340425531915,30.7659574468085,825,1036
"Ventura",6111,"South Coast","Percent of adults with less than college education","none","Other","2006-2010",57.5,41.6531914893617,58.3468085106383,544,946
